Time 	 R1 	 R2 	 R3 	 R4 	 R5
44.50 	 906 	 1208 	 1907 	 1164 	 377
44.51 	 894 	 1210 	 1899 	 1144 	 375
44.51 	 890 	 1214 	 1889 	 1130 	 381
44.52 	 892 	 1210 	 1891 	 1132 	 385
44.53 	 888 	 1214 	 1893 	 1125 	 382
44.53 	 894 	 1208 	 1903 	 1141 	 386
44.54 	 878 	 1211 	 1912 	 1142 	 381
44.55 	 897 	 1210 	 1913 	 1146 	 388
44.55 	 898 	 1202 	 1920 	 1142 	 392
44.56 	 918 	 1200 	 1914 	 1144 	 396
44.57 	 899 	 1186 	 1908 	 1134 	 383
44.57 	 919 	 1174 	 1896 	 1121 	 388
44.58 	 919 	 1179 	 1919 	 1116 	 393
44.59 	 932 	 1169 	 1934 	 1125 	 396
44.59 	 925 	 1181 	 1938 	 1129 	 397
44.60 	 922 	 1191 	 1935 	 1118 	 394
44.61 	 922 	 1191 	 1937 	 1116 	 404
44.61 	 928 	 1187 	 1941 	 1120 	 400
44.62 	 923 	 1181 	 1945 	 1109 	 410
44.63 	 902 	 1174 	 1939 	 1113 	 406
44.63 	 886 	 1171 	 1930 	 1115 	 402
44.64 	 879 	 1177 	 1950 	 1114 	 394
44.65 	 864 	 1176 	 1965 	 1104 	 395
44.65 	 885 	 1159 	 1948 	 1099 	 395
44.66 	 895 	 1161 	 1956 	 1107 	 387
44.67 	 908 	 1178 	 1948 	 1098 	 390
44.68 	 925 	 1182 	 1941 	 1105 	 393
44.68 	 925 	 1189 	 1946 	 1109 	 399
44.69 	 922 	 1199 	 1947 	 1088 	 402
44.70 	 901 	 1180 	 1938 	 1105 	 396
44.70 	 885 	 1170 	 1941 	 1100 	 390
44.71 	 897 	 1165 	 1944 	 1101 	 397
44.72 	 903 	 1185 	 1951 	 1111 	 404
44.72 	 893 	 1184 	 1943 	 1100 	 402
44.73 	 882 	 1184 	 1946 	 1104 	 402
44.74 	 899 	 1183 	 1949 	 1089 	 402
44.74 	 897 	 1205 	 1949 	 1092 	 397
44.75 	 928 	 1215 	 1929 	 1085 	 399
44.76 	 936 	 1199 	 1935 	 1059 	 399
44.76 	 925 	 1183 	 1938 	 1059 	 399
44.77 	 926 	 1179 	 1951 	 1066 	 402
44.78 	 908 	 1182 	 1955 	 1068 	 401
44.79 	 884 	 1193 	 1950 	 1071 	 406
44.79 	 900 	 1204 	 1954 	 1081 	 403
44.80 	 905 	 1202 	 1946 	 1080 	 393
44.81 	 941 	 1214 	 1947 	 1075 	 395
44.81 	 951 	 1209 	 1947 	 1081 	 398
44.82 	 976 	 1216 	 1939 	 1100 	 403
44.83 	 951 	 1214 	 1923 	 1112 	 400
44.83 	 938 	 1213 	 1918 	 1105 	 402
44.84 	 935 	 1219 	 1914 	 1107 	 407
44.85 	 911 	 1227 	 1926 	 1104 	 406
44.85 	 909 	 1229 	 1914 	 1113 	 407
44.86 	 885 	 1212 	 1909 	 1108 	 406
44.87 	 904 	 1227 	 1905 	 1103 	 399
44.87 	 912 	 1224 	 1902 	 1103 	 401
44.88 	 902 	 1223 	 1913 	 1103 	 401
44.89 	 920 	 1207 	 1913 	 1107 	 401
44.89 	 904 	 1205 	 1912 	 1096 	 399
44.90 	 918 	 1205 	 1906 	 1095 	 404
44.91 	 923 	 1218 	 1904 	 1106 	 407
44.91 	 909 	 1212 	 1906 	 1106 	 407
44.92 	 906 	 1198 	 1911 	 1091 	 412
44.93 	 924 	 1198 	 1909 	 1107 	 418
44.93 	 929 	 1198 	 1923 	 1090 	 416
44.94 	 914 	 1216 	 1931 	 1096 	 417
44.95 	 910 	 1212 	 1935 	 1094 	 423
44.95 	 917 	 1212 	 1908 	 1079 	 426
44.96 	 907 	 1210 	 1900 	 1073 	 426
44.97 	 909 	 1218 	 1913 	 1062 	 426
44.98 	 895 	 1224 	 1900 	 1059 	 428
44.98 	 889 	 1219 	 1914 	 1055 	 425
44.99 	 886 	 1227 	 1912 	 1059 	 430
44.99 	 896 	 1236 	 1917 	 1056 	 435
45.00 	 918 	 1250 	 1916 	 1067 	 445
45.01 	 909 	 1249 	 1915 	 1069 	 438
45.01 	 916 	 1248 	 1900 	 1064 	 442
45.02 	 932 	 1235 	 1912 	 1068 	 437
45.03 	 921 	 1244 	 1908 	 1083 	 440
45.03 	 924 	 1251 	 1907 	 1080 	 438
45.04 	 935 	 1257 	 1920 	 1085 	 435
45.05 	 926 	 1258 	 1912 	 1094 	 444
45.06 	 932 	 1267 	 1910 	 1084 	 449
45.06 	 932 	 1268 	 1908 	 1095 	 449
45.07 	 938 	 1252 	 1919 	 1098 	 449
45.08 	 931 	 1247 	 1914 	 1098 	 444
45.08 	 923 	 1260 	 1926 	 1098 	 435
45.09 	 921 	 1256 	 1911 	 1091 	 423
45.09 	 925 	 1262 	 1895 	 1099 	 421
45.10 	 936 	 1248 	 1896 	 1106 	 418
45.11 	 932 	 1241 	 1890 	 1099 	 412
45.12 	 953 	 1241 	 1872 	 1096 	 414
45.12 	 944 	 1230 	 1884 	 1095 	 413
45.13 	 945 	 1224 	 1873 	 1080 	 406
45.14 	 937 	 1214 	 1887 	 1074 	 404
45.14 	 949 	 1219 	 1900 	 1075 	 411
45.15 	 959 	 1228 	 1908 	 1084 	 413
45.16 	 952 	 1225 	 1906 	 1069 	 408
45.16 	 953 	 1209 	 1907 	 1050 	 409
45.17 	 962 	 1218 	 1907 	 1045 	 408
45.17 	 958 	 1226 	 1912 	 1058 	 408
45.18 	 947 	 1221 	 1917 	 1076 	 409
45.19 	 933 	 1206 	 1908 	 1076 	 409
45.20 	 932 	 1214 	 1894 	 1073 	 409
45.20 	 936 	 1205 	 1891 	 1077 	 417
45.21 	 950 	 1197 	 1883 	 1071 	 409
45.21 	 946 	 1211 	 1881 	 1061 	 411
45.22 	 948 	 1216 	 1882 	 1056 	 414
45.23 	 958 	 1215 	 1877 	 1051 	 417
45.24 	 949 	 1205 	 1878 	 1053 	 417
45.24 	 945 	 1198 	 1885 	 1057 	 409
45.25 	 939 	 1203 	 1867 	 1064 	 409
45.25 	 920 	 1207 	 1877 	 1077 	 415
45.26 	 919 	 1199 	 1881 	 1072 	 415
45.27 	 919 	 1210 	 1867 	 1077 	 415
45.27 	 906 	 1212 	 1866 	 1063 	 411
45.28 	 900 	 1221 	 1876 	 1062 	 413
45.29 	 908 	 1219 	 1867 	 1057 	 419
45.29 	 908 	 1227 	 1856 	 1057 	 416
45.30 	 915 	 1224 	 1860 	 1056 	 415
45.31 	 917 	 1229 	 1873 	 1059 	 420
45.31 	 927 	 1229 	 1878 	 1060 	 412
45.32 	 942 	 1229 	 1895 	 1058 	 416
45.33 	 933 	 1252 	 1905 	 1053 	 417
45.33 	 923 	 1237 	 1920 	 1050 	 416
45.34 	 902 	 1232 	 1917 	 1063 	 414
45.35 	 905 	 1207 	 1917 	 1063 	 408
45.36 	 917 	 1208 	 1897 	 1060 	 408
45.36 	 919 	 1218 	 1892 	 1066 	 411
45.37 	 893 	 1206 	 1900 	 1062 	 407
45.38 	 903 	 1221 	 1900 	 1055 	 403
45.38 	 908 	 1240 	 1886 	 1060 	 404
45.39 	 923 	 1237 	 1876 	 1061 	 411
45.40 	 913 	 1223 	 1871 	 1051 	 404
45.40 	 942 	 1215 	 1880 	 1062 	 395
45.41 	 941 	 1206 	 1879 	 1066 	 386
45.42 	 922 	 1212 	 1887 	 1069 	 394
45.42 	 932 	 1227 	 1896 	 1077 	 404
45.43 	 928 	 1247 	 1907 	 1086 	 400
45.44 	 930 	 1270 	 1887 	 1081 	 400
45.44 	 941 	 1263 	 1874 	 1082 	 392
45.45 	 950 	 1267 	 1874 	 1088 	 395
45.46 	 948 	 1281 	 1859 	 1084 	 390
45.46 	 937 	 1280 	 1857 	 1089 	 389
45.47 	 944 	 1279 	 1863 	 1093 	 387
45.48 	 936 	 1283 	 1865 	 1085 	 385
45.48 	 947 	 1291 	 1876 	 1077 	 389
45.49 	 932 	 1272 	 1859 	 1068 	 383
45.50 	 932 	 1270 	 1850 	 1080 	 388
45.50 	 919 	 1282 	 1858 	 1073 	 392
45.51 	 904 	 1266 	 1848 	 1078 	 390
45.52 	 888 	 1250 	 1858 	 1071 	 391
45.52 	 907 	 1276 	 1874 	 1058 	 381
45.53 	 897 	 1273 	 1877 	 1062 	 383
45.54 	 893 	 1281 	 1869 	 1076 	 383
45.54 	 906 	 1273 	 1877 	 1066 	 384
45.55 	 894 	 1294 	 1874 	 1074 	 378
45.56 	 883 	 1302 	 1884 	 1072 	 381
45.56 	 913 	 1299 	 1875 	 1079 	 378
45.57 	 916 	 1302 	 1857 	 1068 	 383
45.58 	 908 	 1298 	 1853 	 1078 	 381
45.58 	 911 	 1291 	 1857 	 1089 	 382
45.59 	 916 	 1282 	 1854 	 1099 	 377
45.60 	 938 	 1287 	 1864 	 1087 	 374
45.60 	 902 	 1298 	 1870 	 1075 	 375
45.61 	 884 	 1300 	 1877 	 1076 	 371
45.62 	 897 	 1298 	 1881 	 1073 	 373
45.62 	 897 	 1285 	 1875 	 1067 	 376
45.63 	 904 	 1281 	 1886 	 1071 	 380
45.64 	 902 	 1297 	 1888 	 1069 	 372
45.64 	 903 	 1294 	 1883 	 1077 	 369
45.65 	 904 	 1301 	 1871 	 1079 	 369
45.66 	 904 	 1298 	 1854 	 1082 	 370
45.66 	 923 	 1286 	 1839 	 1079 	 377
45.67 	 938 	 1284 	 1825 	 1081 	 376
45.68 	 935 	 1296 	 1827 	 1084 	 376
45.69 	 930 	 1300 	 1848 	 1080 	 372
45.69 	 943 	 1300 	 1855 	 1081 	 373
45.70 	 926 	 1301 	 1856 	 1090 	 377
45.71 	 941 	 1274 	 1855 	 1095 	 373
45.71 	 937 	 1266 	 1854 	 1098 	 363
45.72 	 950 	 1264 	 1844 	 1095 	 365
45.72 	 986 	 1273 	 1844 	 1097 	 370
45.73 	 974 	 1282 	 1834 	 1094 	 380
45.74 	 956 	 1267 	 1841 	 1092 	 390
45.74 	 955 	 1270 	 1863 	 1083 	 391
45.75 	 941 	 1281 	 1862 	 1083 	 393
45.76 	 933 	 1278 	 1862 	 1089 	 394
45.76 	 949 	 1275 	 1873 	 1076 	 387
45.77 	 956 	 1275 	 1884 	 1080 	 399
45.78 	 957 	 1300 	 1883 	 1087 	 399
45.78 	 962 	 1274 	 1883 	 1092 	 407
45.79 	 944 	 1262 	 1892 	 1094 	 412
45.80 	 966 	 1266 	 1874 	 1112 	 414
45.80 	 950 	 1268 	 1879 	 1097 	 406
45.81 	 944 	 1274 	 1886 	 1090 	 410
45.82 	 961 	 1270 	 1880 	 1089 	 404
45.82 	 968 	 1256 	 1876 	 1088 	 402
45.83 	 958 	 1257 	 1855 	 1104 	 400
45.84 	 957 	 1252 	 1842 	 1110 	 405
45.84 	 976 	 1255 	 1847 	 1102 	 404
45.85 	 988 	 1261 	 1842 	 1097 	 404
45.86 	 973 	 1268 	 1832 	 1101 	 402
45.86 	 954 	 1261 	 1845 	 1107 	 403
45.87 	 971 	 1268 	 1837 	 1117 	 413
45.88 	 971 	 1266 	 1823 	 1124 	 412
45.88 	 965 	 1263 	 1828 	 1109 	 415
45.89 	 963 	 1276 	 1835 	 1101 	 417
45.89 	 967 	 1260 	 1826 	 1103 	 414
45.90 	 973 	 1250 	 1828 	 1103 	 410
45.91 	 958 	 1251 	 1821 	 1102 	 412
45.92 	 961 	 1260 	 1826 	 1105 	 408
45.92 	 961 	 1250 	 1817 	 1108 	 406
45.93 	 960 	 1249 	 1829 	 1091 	 413
45.94 	 962 	 1255 	 1826 	 1084 	 413
45.94 	 967 	 1250 	 1828 	 1093 	 406
45.95 	 963 	 1258 	 1830 	 1083 	 412
45.96 	 959 	 1265 	 1835 	 1082 	 413
45.96 	 949 	 1277 	 1823 	 1081 	 416
45.97 	 953 	 1282 	 1812 	 1072 	 411
45.98 	 962 	 1267 	 1820 	 1075 	 408
45.98 	 981 	 1262 	 1825 	 1076 	 410
45.99 	 941 	 1263 	 1832 	 1074 	 414
46.00 	 932 	 1270 	 1843 	 1070 	 411
46.00 	 933 	 1268 	 1861 	 1059 	 415
46.01 	 929 	 1268 	 1872 	 1063 	 416
46.02 	 928 	 1272 	 1864 	 1072 	 418
46.02 	 951 	 1278 	 1860 	 1070 	 421
46.03 	 949 	 1270 	 1854 	 1067 	 418
46.04 	 959 	 1253 	 1854 	 1082 	 414
46.04 	 932 	 1246 	 1847 	 1073 	 418
46.05 	 941 	 1242 	 1848 	 1065 	 424
46.06 	 935 	 1246 	 1859 	 1072 	 420
46.06 	 922 	 1249 	 1861 	 1073 	 419
46.07 	 920 	 1234 	 1873 	 1077 	 416
46.08 	 931 	 1241 	 1888 	 1068 	 410
46.08 	 951 	 1246 	 1893 	 1056 	 410
46.09 	 962 	 1246 	 1891 	 1053 	 408
46.10 	 986 	 1237 	 1879 	 1061 	 405
46.10 	 987 	 1232 	 1882 	 1045 	 408
46.11 	 974 	 1225 	 1859 	 1055 	 399
46.12 	 981 	 1231 	 1857 	 1056 	 395
46.12 	 967 	 1246 	 1864 	 1067 	 396
46.13 	 965 	 1253 	 1850 	 1067 	 403
46.14 	 962 	 1276 	 1844 	 1049 	 401
46.14 	 965 	 1271 	 1863 	 1057 	 398
46.15 	 959 	 1256 	 1885 	 1050 	 400
46.16 	 957 	 1263 	 1882 	 1054 	 406
46.16 	 946 	 1253 	 1890 	 1041 	 408
46.17 	 948 	 1269 	 1888 	 1040 	 407
46.18 	 940 	 1273 	 1875 	 1037 	 415
46.18 	 956 	 1283 	 1866 	 1033 	 418
46.19 	 924 	 1268 	 1858 	 1045 	 411
46.20 	 932 	 1266 	 1853 	 1051 	 410
46.20 	 930 	 1265 	 1860 	 1050 	 417
46.21 	 927 	 1274 	 1858 	 1035 	 420
46.22 	 924 	 1274 	 1850 	 1042 	 416
46.22 	 923 	 1300 	 1839 	 1048 	 418
46.23 	 935 	 1276 	 1836 	 1051 	 424
46.24 	 938 	 1281 	 1855 	 1038 	 424
46.24 	 941 	 1296 	 1843 	 1025 	 419
46.25 	 955 	 1290 	 1851 	 1039 	 411
46.26 	 937 	 1300 	 1844 	 1026 	 413
46.26 	 924 	 1286 	 1841 	 1028 	 421
46.27 	 942 	 1291 	 1854 	 1023 	 416
46.27 	 951 	 1265 	 1846 	 1016 	 416
46.28 	 952 	 1273 	 1864 	 1024 	 415
46.29 	 946 	 1274 	 1849 	 1027 	 420
46.29 	 934 	 1273 	 1848 	 1029 	 420
46.30 	 958 	 1268 	 1853 	 1028 	 417
46.31 	 944 	 1271 	 1852 	 1020 	 423
46.31 	 943 	 1288 	 1867 	 1024 	 424
46.32 	 946 	 1272 	 1863 	 1024 	 413
46.33 	 953 	 1257 	 1864 	 1009 	 411
46.34 	 970 	 1255 	 1856 	 1007 	 414
46.34 	 942 	 1252 	 1839 	 1004 	 415
46.35 	 932 	 1263 	 1831 	 1017 	 415
46.36 	 937 	 1268 	 1834 	 1022 	 411
46.36 	 922 	 1286 	 1838 	 1030 	 412
46.37 	 916 	 1260 	 1839 	 1040 	 409
46.38 	 927 	 1256 	 1841 	 1041 	 407
46.38 	 936 	 1258 	 1845 	 1049 	 410
46.39 	 927 	 1246 	 1858 	 1043 	 414
46.40 	 946 	 1252 	 1865 	 1041 	 418
46.40 	 931 	 1258 	 1869 	 1051 	 417
46.41 	 945 	 1249 	 1871 	 1053 	 408
46.42 	 932 	 1256 	 1874 	 1056 	 408
46.42 	 944 	 1269 	 1880 	 1056 	 403
46.43 	 930 	 1269 	 1859 	 1057 	 409
46.44 	 937 	 1264 	 1878 	 1058 	 411
46.44 	 939 	 1271 	 1857 	 1063 	 412
46.45 	 936 	 1284 	 1857 	 1054 	 413
46.46 	 920 	 1271 	 1871 	 1054 	 406
46.46 	 936 	 1275 	 1871 	 1048 	 412
46.47 	 919 	 1271 	 1870 	 1051 	 419
46.48 	 926 	 1263 	 1866 	 1049 	 416
46.48 	 900 	 1276 	 1856 	 1069 	 411
46.49 	 911 	 1282 	 1853 	 1082 	 418
46.50 	 912 	 1278 	 1857 	 1072 	 421
46.50 	 929 	 1267 	 1855 	 1071 	 418
46.51 	 916 	 1267 	 1859 	 1075 	 419
46.52 	 900 	 1283 	 1884 	 1069 	 422
46.52 	 893 	 1285 	 1889 	 1070 	 413
46.53 	 895 	 1283 	 1897 	 1055 	 414
46.54 	 913 	 1288 	 1890 	 1059 	 418
46.54 	 915 	 1293 	 1885 	 1058 	 427
46.55 	 936 	 1292 	 1879 	 1057 	 430
46.56 	 953 	 1279 	 1887 	 1054 	 427
46.56 	 943 	 1282 	 1905 	 1052 	 426
46.57 	 946 	 1270 	 1901 	 1041 	 422
46.58 	 954 	 1260 	 1897 	 1053 	 418
46.58 	 969 	 1262 	 1888 	 1043 	 410
46.59 	 977 	 1249 	 1903 	 1044 	 405
46.60 	 971 	 1248 	 1907 	 1054 	 404
46.61 	 972 	 1258 	 1909 	 1049 	 404
46.61 	 951 	 1264 	 1921 	 1050 	 408
46.62 	 974 	 1261 	 1928 	 1044 	 415
46.63 	 963 	 1253 	 1919 	 1058 	 415
46.63 	 957 	 1250 	 1918 	 1070 	 411
46.64 	 957 	 1243 	 1916 	 1073 	 417
46.65 	 942 	 1248 	 1929 	 1059 	 418
46.65 	 948 	 1259 	 1937 	 1056 	 418
46.66 	 917 	 1256 	 1954 	 1044 	 419
46.67 	 915 	 1263 	 1942 	 1036 	 424
46.67 	 902 	 1270 	 1950 	 1015 	 417
46.68 	 953 	 1273 	 1932 	 1022 	 410
46.69 	 942 	 1251 	 1936 	 1042 	 423
46.69 	 939 	 1249 	 1934 	 1029 	 421
46.70 	 951 	 1243 	 1922 	 1041 	 415
46.71 	 967 	 1253 	 1915 	 1036 	 415
46.71 	 959 	 1252 	 1905 	 1044 	 406
46.72 	 932 	 1276 	 1896 	 1042 	 402
46.73 	 930 	 1292 	 1891 	 1032 	 403
46.73 	 928 	 1291 	 1876 	 1031 	 406
46.74 	 910 	 1298 	 1883 	 1038 	 401
46.75 	 929 	 1297 	 1874 	 1033 	 403
46.75 	 908 	 1318 	 1880 	 1029 	 403
46.76 	 920 	 1309 	 1880 	 1024 	 405
46.77 	 939 	 1299 	 1888 	 1022 	 408
46.77 	 935 	 1295 	 1894 	 1028 	 410
46.78 	 942 	 1301 	 1899 	 1015 	 407
46.79 	 946 	 1285 	 1909 	 1026 	 408
46.79 	 950 	 1280 	 1913 	 1033 	 404
46.80 	 971 	 1276 	 1925 	 1035 	 403
46.81 	 971 	 1274 	 1932 	 1031 	 402
46.81 	 968 	 1269 	 1952 	 1027 	 402
46.82 	 964 	 1273 	 1939 	 1028 	 404
46.83 	 919 	 1263 	 1941 	 1035 	 398
46.83 	 908 	 1259 	 1926 	 1038 	 397
46.84 	 920 	 1254 	 1921 	 1031 	 392
46.85 	 924 	 1252 	 1917 	 1045 	 392
46.85 	 905 	 1241 	 1908 	 1043 	 387
46.86 	 897 	 1245 	 1899 	 1042 	 381
46.87 	 892 	 1248 	 1898 	 1051 	 373
46.87 	 904 	 1249 	 1888 	 1060 	 377
46.88 	 913 	 1253 	 1882 	 1061 	 371
46.89 	 929 	 1261 	 1875 	 1050 	 377
46.89 	 906 	 1274 	 1882 	 1048 	 378
46.90 	 914 	 1266 	 1887 	 1052 	 373
46.91 	 910 	 1263 	 1867 	 1048 	 372
46.91 	 902 	 1267 	 1865 	 1057 	 367
46.92 	 887 	 1259 	 1862 	 1061 	 369
46.92 	 898 	 1245 	 1861 	 1057 	 367
46.93 	 927 	 1259 	 1870 	 1038 	 370
46.94 	 949 	 1267 	 1875 	 1038 	 377
46.94 	 939 	 1280 	 1870 	 1043 	 378
46.95 	 926 	 1260 	 1886 	 1065 	 381
46.96 	 943 	 1253 	 1887 	 1073 	 386
46.96 	 924 	 1250 	 1880 	 1070 	 386
46.97 	 920 	 1228 	 1877 	 1067 	 382
46.98 	 916 	 1237 	 1880 	 1064 	 389
46.98 	 927 	 1240 	 1871 	 1062 	 388
46.99 	 933 	 1255 	 1879 	 1047 	 388
47.00 	 949 	 1246 	 1892 	 1059 	 382
47.00 	 942 	 1250 	 1889 	 1042 	 383
47.01 	 943 	 1247 	 1889 	 1046 	 389
47.02 	 933 	 1256 	 1872 	 1044 	 397
47.02 	 925 	 1258 	 1872 	 1046 	 395
47.03 	 904 	 1252 	 1868 	 1043 	 395
47.04 	 898 	 1253 	 1870 	 1052 	 395
47.05 	 913 	 1252 	 1875 	 1046 	 386
47.05 	 894 	 1262 	 1876 	 1045 	 393
47.06 	 885 	 1263 	 1884 	 1046 	 392
47.07 	 900 	 1251 	 1875 	 1042 	 392
47.07 	 887 	 1248 	 1876 	 1034 	 393
47.08 	 922 	 1238 	 1897 	 1034 	 389
47.09 	 912 	 1238 	 1911 	 1030 	 385
47.09 	 932 	 1254 	 1908 	 1030 	 384
47.10 	 930 	 1264 	 1905 	 1021 	 384
47.11 	 928 	 1279 	 1914 	 1012 	 393
47.11 	 921 	 1268 	 1912 	 1028 	 397
47.12 	 937 	 1265 	 1918 	 1022 	 396
47.13 	 937 	 1266 	 1914 	 1024 	 401
47.13 	 933 	 1273 	 1918 	 1019 	 397
47.14 	 942 	 1261 	 1912 	 1016 	 397
47.15 	 919 	 1266 	 1907 	 1012 	 402
47.15 	 913 	 1270 	 1901 	 1015 	 395
47.16 	 937 	 1266 	 1895 	 1009 	 389
47.17 	 969 	 1267 	 1913 	 1022 	 391
47.17 	 969 	 1266 	 1909 	 1016 	 398
47.18 	 981 	 1269 	 1925 	 1029 	 396
47.19 	 958 	 1274 	 1926 	 1025 	 397
47.19 	 945 	 1272 	 1926 	 1029 	 388
47.20 	 936 	 1266 	 1937 	 1022 	 395
47.21 	 928 	 1268 	 1937 	 1030 	 395
47.21 	 920 	 1272 	 1929 	 1027 	 404
47.22 	 907 	 1270 	 1931 	 1022 	 404
47.23 	 900 	 1266 	 1926 	 1041 	 403
47.23 	 901 	 1283 	 1912 	 1033 	 399
47.24 	 907 	 1279 	 1900 	 1029 	 399
47.25 	 904 	 1278 	 1901 	 1032 	 397
47.25 	 903 	 1280 	 1895 	 1032 	 398
47.26 	 890 	 1271 	 1880 	 1037 	 400
47.27 	 913 	 1275 	 1894 	 1051 	 401
47.27 	 907 	 1272 	 1900 	 1063 	 402
47.28 	 903 	 1271 	 1914 	 1065 	 399
47.29 	 908 	 1274 	 1913 	 1061 	 396
47.29 	 901 	 1274 	 1923 	 1059 	 399
47.30 	 917 	 1276 	 1933 	 1061 	 409
47.31 	 932 	 1277 	 1923 	 1066 	 406
47.31 	 927 	 1284 	 1918 	 1073 	 404
47.32 	 938 	 1274 	 1911 	 1078 	 407
47.33 	 946 	 1279 	 1898 	 1062 	 403
47.33 	 954 	 1289 	 1898 	 1057 	 400
47.34 	 956 	 1290 	 1899 	 1050 	 397
47.35 	 957 	 1289 	 1897 	 1054 	 403
47.35 	 953 	 1283 	 1910 	 1054 	 402
47.36 	 951 	 1271 	 1913 	 1047 	 404
47.37 	 966 	 1287 	 1928 	 1042 	 399
47.37 	 959 	 1295 	 1934 	 1047 	 399
47.38 	 949 	 1287 	 1918 	 1042 	 396
47.39 	 937 	 1281 	 1914 	 1035 	 393
47.39 	 933 	 1288 	 1915 	 1031 	 395
47.40 	 953 	 1276 	 1911 	 1022 	 388
47.41 	 966 	 1278 	 1910 	 1041 	 385
47.41 	 950 	 1268 	 1920 	 1050 	 382
47.42 	 953 	 1264 	 1933 	 1048 	 384
47.43 	 924 	 1266 	 1941 	 1035 	 386
47.43 	 904 	 1256 	 1939 	 1044 	 391
47.44 	 914 	 1245 	 1928 	 1052 	 391
47.45 	 906 	 1248 	 1918 	 1062 	 388
47.46 	 922 	 1247 	 1920 	 1075 	 380
47.46 	 932 	 1259 	 1913 	 1086 	 376
47.47 	 946 	 1252 	 1932 	 1074 	 374
47.48 	 926 	 1268 	 1928 	 1078 	 370
47.48 	 922 	 1264 	 1945 	 1077 	 372
47.49 	 927 	 1252 	 1959 	 1078 	 374
47.50 	 915 	 1237 	 1948 	 1083 	 373
47.50 	 929 	 1253 	 1940 	 1071 	 373
47.51 	 947 	 1270 	 1943 	 1058 	 376
47.52 	 944 	 1269 	 1957 	 1051 	 369
47.52 	 956 	 1258 	 1957 	 1054 	 373
47.53 	 921 	 1251 	 1938 	 1041 	 381
47.54 	 932 	 1242 	 1951 	 1035 	 378
47.54 	 927 	 1255 	 1934 	 1047 	 377
47.55 	 916 	 1248 	 1935 	 1052 	 383
47.56 	 910 	 1252 	 1925 	 1058 	 381
47.56 	 900 	 1256 	 1939 	 1046 	 387
47.57 	 907 	 1268 	 1951 	 1035 	 383
47.58 	 900 	 1274 	 1958 	 1028 	 380
47.58 	 902 	 1260 	 1951 	 1024 	 383
47.59 	 894 	 1265 	 1940 	 1027 	 382
47.60 	 875 	 1280 	 1942 	 1034 	 381
47.60 	 880 	 1292 	 1944 	 1032 	 376
47.61 	 881 	 1297 	 1941 	 1037 	 374
47.62 	 895 	 1276 	 1939 	 1045 	 369
47.62 	 897 	 1250 	 1944 	 1045 	 372
47.63 	 896 	 1265 	 1940 	 1023 	 366
47.64 	 893 	 1266 	 1948 	 1030 	 369
47.65 	 886 	 1266 	 1966 	 1026 	 374
47.65 	 889 	 1271 	 1963 	 1016 	 377
47.66 	 886 	 1286 	 1971 	 1014 	 373
47.66 	 888 	 1293 	 1982 	 996 	 373
47.67 	 868 	 1303 	 1959 	 992 	 372
47.68 	 874 	 1300 	 1953 	 994 	 371
47.69 	 891 	 1288 	 1947 	 998 	 372
47.69 	 893 	 1286 	 1933 	 991 	 373
47.70 	 901 	 1292 	 1934 	 989 	 372
47.71 	 910 	 1302 	 1925 	 1001 	 368
47.71 	 903 	 1317 	 1930 	 996 	 368
47.72 	 895 	 1313 	 1940 	 995 	 367
47.73 	 895 	 1308 	 1954 	 1006 	 361
47.73 	 907 	 1299 	 1957 	 1015 	 366
47.74 	 918 	 1306 	 1961 	 1034 	 371
47.75 	 921 	 1294 	 1954 	 1022 	 367
47.75 	 944 	 1267 	 1953 	 1009 	 369
47.76 	 949 	 1263 	 1947 	 1018 	 373
47.77 	 939 	 1276 	 1937 	 1011 	 373
47.77 	 950 	 1267 	 1919 	 1014 	 378
47.78 	 940 	 1265 	 1935 	 1023 	 379
47.79 	 909 	 1281 	 1944 	 1044 	 378
47.79 	 899 	 1280 	 1935 	 1059 	 379
47.80 	 920 	 1289 	 1937 	 1067 	 371
47.81 	 935 	 1273 	 1938 	 1075 	 371
47.81 	 920 	 1270 	 1939 	 1077 	 378
47.82 	 911 	 1274 	 1932 	 1073 	 374
47.83 	 901 	 1278 	 1935 	 1078 	 374
47.83 	 935 	 1265 	 1952 	 1082 	 380
47.84 	 922 	 1266 	 1944 	 1092 	 382
47.85 	 896 	 1268 	 1948 	 1093 	 381
47.85 	 900 	 1257 	 1950 	 1094 	 379
47.86 	 926 	 1251 	 1950 	 1093 	 374
47.87 	 914 	 1258 	 1958 	 1087 	 377
47.87 	 921 	 1273 	 1948 	 1087 	 375
47.88 	 954 	 1273 	 1953 	 1078 	 370
47.89 	 956 	 1276 	 1943 	 1085 	 372
47.89 	 939 	 1270 	 1940 	 1090 	 371
47.90 	 956 	 1271 	 1943 	 1079 	 367
47.91 	 954 	 1264 	 1931 	 1082 	 373
47.91 	 959 	 1267 	 1915 	 1073 	 372
47.92 	 968 	 1267 	 1920 	 1079 	 370
47.93 	 966 	 1267 	 1918 	 1082 	 371
47.93 	 971 	 1263 	 1915 	 1074 	 373
47.94 	 981 	 1265 	 1920 	 1069 	 373
47.95 	 977 	 1282 	 1938 	 1070 	 377
47.95 	 952 	 1282 	 1925 	 1069 	 366
47.96 	 950 	 1286 	 1925 	 1061 	 362
